unique_id::uuid.UUID                 mass::numpy.float64 spin::numpy.float64  spin_angle::numpy.float64 orb_a::numpy.float64 orb_inc::numpy.float64 orb_ecc::numpy.float64 orb_ang_mom::numpy.float64 orb_arg_periapse::numpy.float64 migration_velocity::numpy.float64 parent_unique_id_1::uuid.UUID        parent_unique_id_2::uuid.UUID        gen::numpy.int64 gw_freq::numpy.float64 gw_strain::numpy.float64 mass_1::numpy.float64 orb_a_1::numpy.float64 spin_1::numpy.float64 spin_angle_1::numpy.float64 gen_1::numpy.int64 mass_2::numpy.float64 orb_a_2::numpy.float64 spin_2::numpy.float64 spin_angle_2::numpy.float64 gen_2::numpy.int64 bin_sep::numpy.float64 bin_ecc::numpy.float64 bin_orb_a::numpy.float64 bin_orb_ang_mom::numpy.float64 bin_orb_inc::numpy.float64 bin_orb_ecc::numpy.float64 time_to_merger_gw::numpy.float64 flag_merging::numpy.int64 time_merged::numpy.float64 mass_final::numpy.float64 spin_final::numpy.float64 spin_angle_final::numpy.float64 chi_eff::numpy.float64 chi_p::numpy.float64  v_kick::numpy.float64 lum_shock::numpy.float64 lum_jet::numpy.float64 mass_1_20hz::numpy.float64 mass_2_20hz::numpy.float64 spin_1_20hz::numpy.float64 spin_2_20hz::numpy.float64 
ef2ae1c0-fbc2-431a-95e3-11ad25193750 14.70736234959519   0.03979838301481846  1.925932536683252         2196.107191825606    0.0                    0.0                    0.0                        0.0                             0.0                               00d9949f-f3be-4d1a-87b4-d728a061fbb6 19724ba3-cf83-4421-a3db-29b210a87304 1                839.6343164452735      1.4701019328037978e-21   14.70736234959519     2196.107191825606      0.03979838301481846   1.925932536683252           1                  11.871346637160793    2205.169762602645      0.03747681610827972   0.8732171907500381          1                  5.315741797351197e-07  0.3874470491303766     2200.1549775616118       1.0                            0.07652502433426239        0.012100000000000001       2.141527651672966e+23            -2                        180000.0                   25.248141003410186        0.6833735662451288        0.0                             0.0030949005248115035  0.036147755971103306  71.74770361264424     1.0537809775203096e+38   4.4630491679236743e+46 0.0                        0.0                        0.0                        0.0                       
323fdb4d-6a49-4980-a402-32f62fc91cac 35.79377104478214   0.22029195512185018  0.4143645798464269        3980.2517948011955   0.0                    0.0                    0.0                        0.0                             0.0                               435227d2-61a3-4df4-9485-10b7d35a7034 884561c2-42c5-4ae6-8a25-3de0f5625bce 1                429.33132161299693     2.494323781112272e-21    35.79377104478214     3980.2517948011955     0.22029195512185018   0.4143645798464269          1                  16.185656098455517    3993.9851491394447     0.054303562048966435  1.6018181051537779          1                  1.0395885428647532e-06 0.667725752824647      3984.528166485412        1.0                            0.11585546404811863        0.01                       5.339534120894503e+19            -2                        220000.0                   49.75452649926896         0.6201255066791965        0.0                             0.13833399871995342    0.11140674904028568   139.12570318386537    9.415343207986654e+38    3.2954285987399387e+45 0.0                        0.0                        0.0                        0.0                       
89e147a7-0d85-4138-92d9-dae0ddf666fa 20.447717710992467  0.04487302663943053  3.0359507291140555        2385.5264947048145   0.0                    0.0                    0.0                        0.0                             0.0                               3d0d034c-3f66-412b-b839-fd74933f0a32 71f7391f-49da-4fc7-a01e-5c688a9d3ba8 1                706.6866957671997      1.6130059279321918e-21   20.447717710992467    2385.5264947048145     0.04487302663943053   3.0359507291140555          1                  11.13119312143148     2395.6382225635225     0.021660381918951397  0.31771430654546495         1                  6.31578216648479e-07   0.4544953658308292     2389.0907593554834       1.0                            0.32006252305643434        0.01                       250068301905638.22               -2                        220000.0                   30.115768522395435        0.6434842238361911        0.0                             -0.02164092040302993   0.006452829998146899  156.10035535873442    1.0350279927760211e+39   4.269671180387828e+45  0.0                        0.0                        0.0                        0.0                       
0f5a3f85-6a19-4c09-8632-fef97f582ab0 17.73804848463822   0.1280288948215235   3.062248565989883         1326.6015239407188   0.0                    0.0                    0.0                        0.0                             0.0                               67a65592-b215-488b-a023-22ced30ba301 cef08634-5fb9-489c-a973-746e1156707a 1                436.44427271893494     2.592559548956571e-21    17.73804848463822     1326.6015239407188     0.1280288948215235    3.062248565989883           1                  33.39424387669199     1328.236550968808      0.08105201794978337   2.057373261681192           1                  1.0226458472266041e-06 0.99999999             1327.669351898346        1.0                            0.0                        0.011000000000000001       0.0                              -2                        230000.0                   48.86873954004442         0.5966984633574555        0.0                             -0.06902653642989598   0.07164501288381132   164.98046274113935    5.23582007731688e+38     1.820844140571629e+46  0.0                        0.0                        0.0                        0.0                       
7c302a91-63a4-4579-a2cc-1d4eec9a2260 12.343832990534743  0.11739917337643532  0.5473068705538718        3454.6384802380758   0.0                    0.0                    0.0                        0.0                             0.0                               3fbf9b1b-827d-40b8-a6c2-6f5f76707dcc 6e22810c-3c95-42f5-a22f-4fed1bff78d9 1                856.2509945667218      1.4541146191536914e-21   12.343832990534743    3454.6384802380758     0.11739917337643532   0.5473068705538718          1                  13.719081147609065    3460.2234103120713     0.011107007692879717  0.17072808184633292         1                  5.212582827628762e-07  0.99999999             3457.57829381697         1.0                            0.505362170386953          0.011000000000000001       6.511302975421375e+18            -2                        240000.0                   24.720728205893955        0.703146284315164         0.0                             0.05324189184723938    0.09039332218775104   92.02326336592687     3.809366355534745e+38    5.531530020369936e+45  0.0                        0.0                        0.0                        0.0                       
a8f876e7-70f7-4ef5-a610-2cf5bbb48a0b 10.329434539843358  0.14892179235821051  0.9478864183553362        2757.874670540237    0.0                    0.0                    0.0                        0.0                             0.0                               0eae8b65-364f-4b8a-8231-bd601949c263 c0bede81-5ae4-434d-b172-0efc0461191a 1                1024.8613317961        1.2150744910171406e-21   10.329434539843358    2757.874670540237      0.14892179235821051   0.9478864183553362          1                  11.445605126237677    2760.0123463718737     0.10309642643196831   1.3553388292122306          1                  4.355007933216207e-07  0.5883111860762198     2758.998296206689        1.0                            0.0                        0.01                       14410.277849506487               -2                        250000.0                   20.673976296327805        0.7032033989276938        0.0                             0.052799465254778306   0.1075697216635589    41.507649427641546    3.13707635091573e+37     8.29872886761745e+46   0.0                        0.0                        0.0                        0.0                       
4c957c66-0494-4a78-aca6-44bd1856a4c4 11.758788765496258  0.0328528075521217   2.906677227243603         1460.2213278786112   0.0                    0.0                    0.0                        0.0                             0.0                               c6a08511-3a1b-49ba-83e6-9233984cd6e5 a785d696-092e-41b3-b96c-8ed25e57fb72 1                602.3707045476486      1.796294507194669e-21    11.758788765496258    1460.2213278786112     0.0328528075521217    2.906677227243603           1                  25.288823250847145    1463.0986737775515     0.6897735662451288    0.0                         2                  7.409522403268681e-07  0.4952968487083632     1462.185413764572        1.0                            0.0                        0.011000000000000001       0.0                              -2                        250000.0                   35.18091040592737         0.7502416818101476        0.0                             0.46070075786441533    0.0032030125607044164 96.83979986132543     1.4634115181385012e+38   7.665576574252999e+46  0.0                        0.0                        0.0                        0.0                       
660486a2-bbf9-4d30-b0eb-0795dee6d2ef 30.17123254773168   0.654284223836191    0.0                       1357.607696006179    0.0                    0.0                    0.0                        0.0                             0.0                               cd210747-441f-49df-9f19-52c20ff95005 6586e767-3950-4de3-be50-c57351d583ff 2                438.7032811374151      2.747323981245121e-21    30.17123254773168     1357.607696006179      0.654284223836191     0.0                         2                  20.697765044977327    1365.0413809676845     0.7150033989276937    0.0                         2                  1.0173799518541802e-06 0.513976371294053      1360.6323411148467       1.0                            0.0354517189113301         0.01                       5.942172827991879e+19            -2                        300000.0                   47.569976761148574        0.8784912263801012        0.0                             0.6789898653711618     0.023190641918505207  72.50878998504695     4.425291483712669e+37    4.457040939334552e+47  0.0                        0.0                        0.0                        0.0                       
37bfbbc7-9054-4426-8e90-2333dd9b1112 22.02398524527136   0.0835876714143      2.454789678260339         1240.7947494044768   0.0                    0.0                    0.0                        0.0                             0.0                               895eedc9-de77-4828-96e4-f3915bae7883 cc846b74-e5ad-4431-aa0f-e58bf92a7854 1                389.83752633173236     3.0325540644149e-21      22.02398524527136     1240.7947494044768     0.0835876714143       2.454789678260339           1                  35.22139172519137     1241.718483640949      0.19493521230750935   3.09302                     1                  1.1449075394092545e-06 0.04459579526922963    1241.3630958302422       1.0                            0.0                        0.01                       0.0                              -2                        300000.0                   54.72084268417544         0.6264002595105368        0.0                             -0.14466397056969363   0.031027786302698188  154.63687939461624    4.123512005104947e+38    2.9407834195613973e+46 0.0                        0.0                        0.0                        0.0                       
bb53bae0-a359-41d3-a097-e9bc485af956 49.85762503929743   0.008792943335185013 0.2968540852879261        1162.3908001114899   0.0                    0.0                    0.0                        0.0                             0.0                               a2850d0d-5029-4d0e-98e1-c85db675b683 2c9c84d9-3767-4d9d-9000-9dc3290c4abd 1                275.2869313222241      4.295464238550683e-21    49.85762503929743     1162.3908001114899     0.008792943335185013  0.2968540852879261          1                  31.208323296518433    1166.4720388867377     0.20939468311983792   2.430579225896593           1                  1.6213189667163172e-06 0.99999999             1163.9619729869441       1.0                            0.0                        0.011000000000000001       0.0                              -2                        310000.0                   77.38343697924584         0.6211859983682714        0.0                             -0.05590814152929068   0.08009343585275368   195.20401185840137    5.2511033095851965e+38   2.746899221919591e+46  0.0                        0.0                        0.0                        0.0                       
