unique_id::uuid.UUID                 mass::numpy.float64 spin::numpy.float64   spin_angle::numpy.float64 orb_a::numpy.float64 orb_inc::numpy.float64 orb_ecc::numpy.float64 orb_ang_mom::numpy.float64 orb_arg_periapse::numpy.float64 migration_velocity::numpy.float64 parent_unique_id_1::uuid.UUID        parent_unique_id_2::uuid.UUID        gen::numpy.int64 gw_freq::numpy.float64 gw_strain::numpy.float64 mass_1::numpy.float64 orb_a_1::numpy.float64 spin_1::numpy.float64 spin_angle_1::numpy.float64 gen_1::numpy.int64 mass_2::numpy.float64 orb_a_2::numpy.float64 spin_2::numpy.float64 spin_angle_2::numpy.float64 gen_2::numpy.int64 bin_sep::numpy.float64 bin_ecc::numpy.float64 bin_orb_a::numpy.float64 bin_orb_ang_mom::numpy.float64 bin_orb_inc::numpy.float64 bin_orb_ecc::numpy.float64 time_to_merger_gw::numpy.float64 flag_merging::numpy.int64 time_merged::numpy.float64 
6bfaf062-b334-425b-8353-f9f28d5fb464 13.712443340863349  0.11201099188736557   0.5296318666006503        22389.94033372142    0.0                    0.0                    0.0                        0.0                             0.0                               68ab2320-eeff-4c1e-9845-ad07c782da9d 4ad805e3-a822-4a78-90da-44f3218bb58f 1                5.950674331609551e-11  6.160470689993246e-32    13.712443340863349    22389.94033372142      0.11201099188736557   0.5296318666006503          1                  22.61892548616687     22453.5634169886       0.4814861983572087    2.7312325705914624          1                  344.4788020247551      0.015153491420760154   22429.55034088828        1.0                            3.7611290450462547         0.011000000000000001       1.200352156180465e+31            0                         0.0                       
fb110780-89f7-4b7b-b85c-cc4f36b68744 14.574353358077012  0.26251080837984947   1.578049194182063         14364.425155650695   0.0                    0.0                    0.0                        0.0                             0.0                               1a0cd746-9e64-407b-9120-4dc605f3dfff e04136b5-cf4a-4e56-80e9-59194562a313 1                1.7030265125418153e-08 5.740517065763037e-29    14.574353358077012    14364.425155650695     0.26251080837984947   1.578049194182063           1                  28.587511633137034    14432.387181697215     0.18696092522877833   1.2935290317335557          1                  8.401016385378545      0.004778141468221664   14409.43862322472        1.0                            2.2706173386206094         0.011000000000000001       2.6642573872956604e+24           0                         0.0                       
e0f1ac68-b5ca-4163-98b6-58620786bb6c 11.983210199110461  0.11072326233673996   2.004017543199041         12397.699969787462   0.0                    0.0                    0.0                        0.0                             0.0                               cc55759b-169a-4f4a-94ad-15e36e59a8f0 ec301aed-1ce3-43ea-a8e2-aa6b8c411600 1                4.6027739935759875e-10 4.333769907583955e-31    11.983210199110461    12397.699969787462     0.11072326233673996   2.004017543199041           1                  15.195668260615491    12453.454165597703     0.09517509842780267   1.1720612957338137          1                  79.95459859332126      0.2693354512648262     12428.872053099334       1.0                            1.533644978842119          0.011000000000000001       4.991696749831788e+28            0                         0.0                       
dc7a9913-b3f8-408c-ac63-74b2dc4ed45a 10.996566252497777  0.7836658727921091    0.0                       15192.071648921103   0.0                    0.0                    0.0                        0.0                             0.0                               8b1ebdeb-8736-4a81-ab26-e0677ef6e09a 327d4d3d-9079-4c27-8a56-6d1181364426 3                5.489837148622668e-10  7.790191347833848e-31    10.996566252497777    15192.071648921103     0.7836658727921091    0.0                         3                  27.127595913712963    15257.377059707003     0.6866474716382254    0.0                         2                  79.58046982284873      0.4063886442267108     15238.540310633729       1.0                            0.8951758946678301         0.011000000000000001       1.192251168467426e+28            0                         0.0                       
77abc40a-2a38-46f6-8768-75fd95467e12 11.271082800406935  0.1747465141381322    2.3310548043062287        12683.54880919997    0.0                    0.0                    0.0                        0.0                             0.0                               1a4f2693-b6ab-44f2-8661-1d726d34298b 1a65ba17-2c56-47c4-8f12-ebc1b21bf5df 1                5.882814822105576e-09  1.870456242774361e-29    11.271082800406935    12683.54880919997      0.1747465141381322    2.3310548043062287          1                  45.648424896994       12720.874792797515     0.06933561369774147   2.579820073763194           1                  18.71298043650006      0.18461587980539187    12713.483578980784       1.0                            0.35816633461245734        0.011000000000000001       3.2312687487234264e+25           0                         0.0                       
af2e69dd-1281-42cc-91a1-7888c2d8f30b 11.723800240911954  0.6465586517130602    0.0                       16519.447751831256   0.0                    0.0                    0.0                        0.0                             0.0                               97ab9ea4-32b8-42f1-bfba-dfd04146573e 971c89a7-6080-451d-b553-94fabfb2b6e1 2                9.312081717287576e-10  7.425741830208922e-31    11.723800240911954    16519.447751831256     0.6465586517130602    0.0                         2                  11.022900262853858    16561.301568825875     0.6437035700270789    0.0                         2                  47.10362397143675      0.08501698142898416    16539.729834073252       1.0                            0.4610196379393617         0.011000000000000001       1.536861184064757e+28            0                         0.0                       
0cce1a08-2218-4a40-9b83-2c0d2ebf9fd7 13.332370068824764  0.8469597811330671    0.0                       18864.696398818607   0.0                    0.0                    0.0                        0.0                             0.0                               8d455378-8f2f-479d-898c-6066d27f2543 f2bac669-2ec0-41cc-a397-15def3188425 3                3.943954436561459e-10  5.00998963461055e-31     13.332370068824764    18864.696398818607     0.8469597811330671    0.0                         3                  20.298338044620504    18946.16004372415      0.6574338104548095    0.0                         2                  95.1488291336457       0.2299781152444303     18913.86505138048        1.0                            0.3060727975253128         0.011000000000000001       6.164573244309679e+28            0                         0.0                       
8b10c9f2-89e3-4392-8204-96970a08cc13 12.50844878513327   0.0005084628080843337 0.4613060676963769        14564.009114689567   0.0                    0.0                    0.0                        0.0                             0.0                               dde19f78-942d-4136-9b82-11311ba7a120 b080ea49-3ce0-4f90-b67e-3412bbd9214c 1                1.6547220317834841e-09 4.407166262578542e-30    12.50844878513327     14564.009114689567     0.0005084628080843337 0.4613060676963769          1                  41.94212836543501     14606.959147513051     0.12621618678923174   0.943983253285673           1                  42.950032823484435     0.3670956558262253     14597.092616908485       1.0                            0.0                        0.01                       0.0                              0                         0.0                       
f53bd1d0-17a1-44b8-a113-7a69713f2edf 17.209875799497294  0.05684550971418768   2.172335435627556         17981.510895544263   0.0                    0.0                    0.0                        0.0                             0.0                               aaba031e-3837-4a90-b284-6474dcdd8898 086d5e38-18b2-455c-ae43-fa6b0753e1ba 1                7.623365491306975e-10  8.390027950018273e-31    17.209875799497294    17981.510895544263     0.05684550971418768   2.172335435627556           1                  11.592079267929547    18039.742067673942     0.046060206872818026  1.5483209237244913          1                  58.23117212967918      0.29063936062538065    18004.94751162159        1.0                            0.0                        0.01                       0.0                              0                         0.0                       
056c1f9c-7300-46e4-b9d3-4014a84fc7a1 13.590929346085346  0.08641247604552574   0.792024604720778         24776.036171903732   0.0                    0.0                    0.0                        0.0                             0.0                               490c1d07-a24d-4a36-add8-de47585f6f1c a148cb05-068a-4acf-92e1-72b20b88a879 1                3.4689058508297175e-10 3.7033247713658884e-31   13.590929346085346    24776.036171903732     0.08641247604552574   0.792024604720778           1                  16.46836670971218     24875.877564629976     0.7778614881139171    0.0                         3                  99.84139272624452      0.9063784948512749     24830.735545607364       1.0                            0.0                        0.01                       0.0                              0                         0.0                       
