unique_id::uuid.UUID                 mass::numpy.float64 spin::numpy.float64  spin_angle::numpy.float64 orb_a::numpy.float64 orb_inc::numpy.float64 orb_ecc::numpy.float64 orb_ang_mom::numpy.float64 orb_arg_periapse::numpy.float64 migration_velocity::numpy.float64 parent_unique_id_1::uuid.UUID        parent_unique_id_2::uuid.UUID        gen::numpy.int64 gw_freq::numpy.float64 gw_strain::numpy.float64 
73cadb37-e676-440f-afc8-ee74cc45c6ab 13.70312759913561   0.07210928492396512  1.1222300049699514        13.54467722589806    3.1223626720694924     0.999999222252655      -1.0                       0.0                             15.486649404079328                00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.266240194567903e-05  1.8112882945976455e-18  
393d5a68-fd39-4a04-bb13-81c356cdb4d1 10.02266878716068   0.17120875172936897  2.2470114918754973        14.260813282308156   3.13436929889879       0.9999994200299647     -1.0                       0.0                             15.348759365493958                00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.1720675359675898e-05 1.2582751622731022e-18  
92760ae4-0238-4519-909a-bc39da7cb34a 11.96556958960675   0.09570250264663983  1.6367025515747755        13.888615073270355   3.141164498500143      0.9999993148880587     -1.0                       0.0                             15.421551013396984                00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.2194968124504948e-05 1.542449571717779e-18   
237c6c90-71d3-4567-a5e8-b64c3835c8e1 13.304049448733709  0.07774828984931573  2.2831373592230375        13.62462935905545    3.142756076484623      0.9999992434140424     -1.0                       0.0                             15.47169776185914                 00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.2551107219526039e-05 1.7482184230610958e-18  
c3a97ebd-ce8a-485a-93cd-e473e59c1d08 18.291735397141313  0.06080006360640066  2.1019475003432975        12.581515065695138   3.1359503845563905     0.9999989837303797     -1.0                       0.0                             15.65856366557568                 00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.4143916457447115e-05 2.6029061363588414e-18  
caa9dc7b-c341-4d8c-8e36-f8e56b07f6ff 10.479426291387872  0.12195851184688856  2.0801072634262034        14.174449693856804   3.151059243875385      0.999999395162172      -1.0                       0.0                             15.365871989508992                00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.1827957846994441e-05 1.3236337713616306e-18  
338feecb-cef9-47d0-9458-b76f0d724c8c 15.101835756579208  0.12562152764952778  2.4951563861051986        13.259799536410034   3.121507262214166      0.9999991486189744     -1.0                       0.0                             15.539052634612947                00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.3072650516732954e-05 2.0390567976802528e-18  
52b8f715-fa6f-42af-83ff-a8d9b5ddfa27 11.47004309092328   0.1774076123247136   1.1832452155475919        13.984755668721897   3.1340959411101745     0.9999993415461572     -1.0                       0.0                             15.402985891134788                00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.2069429881089424e-05 1.4684078760087126e-18  
636a913f-a200-4f91-947f-609cf53b1c77 14.225534106918872  0.04781547661735791  1.3282456706243124        13.439133822776762   3.134979325516051      0.9999991946542618     -1.0                       0.0                             15.50622159880351                 00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.2811859542933213e-05 1.8951074616641975e-18  
2774a6a7-0a93-48e5-a4cd-30a61afc2136 14.932889573837263  0.06680285267215948  2.8668163012685115        13.294600627067135   3.1362623425710314     0.9999991574691924     -1.0                       0.0                             15.53272298977336                 00000000-0000-0000-0000-000000000000 00000000-0000-0000-0000-000000000000 1                1.3021353969529829e-05 2.0109677085108798e-18  
