unique_id::uuid.UUID                 mass::numpy.float64 spin::numpy.float64 spin_angle::numpy.float64 orb_a::numpy.float64 orb_inc::numpy.float64 orb_ecc::numpy.float64 orb_ang_mom::numpy.float64 orb_arg_periapse::numpy.float64 migration_velocity::numpy.float64 parent_unique_id_1::uuid.UUID        parent_unique_id_2::uuid.UUID        gen::numpy.int64 gw_freq::numpy.float64 gw_strain::numpy.float64 mass_1::numpy.float64 orb_a_1::numpy.float64 spin_1::numpy.float64 spin_angle_1::numpy.float64 gen_1::numpy.int64 mass_2::numpy.float64 orb_a_2::numpy.float64 spin_2::numpy.float64 spin_angle_2::numpy.float64 gen_2::numpy.int64 bin_sep::numpy.float64 bin_ecc::numpy.float64 bin_orb_a::numpy.float64 bin_orb_ang_mom::numpy.float64 bin_orb_inc::numpy.float64 bin_orb_ecc::numpy.float64 time_to_merger_gw::numpy.float64 flag_merging::numpy.int64 time_merged::numpy.float64 mass_final::numpy.float64 spin_final::numpy.float64 spin_angle_final::numpy.float64 chi_eff::numpy.float64 chi_p::numpy.float64   v_kick::numpy.float64 lum_shock::numpy.float64 lum_jet::numpy.float64 mass_1_20hz::numpy.float64 mass_2_20hz::numpy.float64 spin_1_20hz::numpy.float64 spin_2_20hz::numpy.float64 
2c9c904c-1945-4545-9ec6-b48a53964547 10.252422312452985  0.05274674839351544 0.47015246069123484       3651.1916579259687   0.0                    0.0                    0.0                        0.0                             0.0                               445dc918-d921-46ef-96f7-17293db32450 a6c9943e-4ade-4565-a114-5f9b0a98d504 1                517.8570106999995      1.748555536142167e-21    10.252422312452985    3651.1916579259687     0.05274674839351544   0.47015246069123484         1                  32.841319185662705    3656.1501522537756     0.038931065887391224  2.0522540650529013          1                  8.618748299623138e-07  0.06945341144812314    3654.9704779875065       1.0                            0.10690934410736047        0.01                       4.2039582188993824e+17           -2                        220000.0                   41.543596468933146        0.5539583325190209        0.0                             -0.002551472525875991  0.03238473173352679    177.95878215406395    2.0459077566051508e+39   1.1349920715657404e+45 0.0                        0.0                        0.0                        0.0                       
94679a71-e5fd-43cb-9d82-b5715a8148fb 28.040914179755028  0.08787232475145734 2.2766370468139403        1332.7030694592022   0.0                    0.0                    0.0                        0.0                             0.0                               f9c1fcf7-c743-4c2a-8861-cdbff0013e3b c7caa45b-51b0-40f2-8031-e887a85b9a94 1                320.4010289068281      3.7489691372194825e-21   28.040914179755028    1332.7030694592022     0.08787232475145734   2.2766370468139403          1                  41.610535530733465    1337.478241607309      0.5657583325190209    0.0                         2                  1.3930289942097698e-06 0.535858953241234      1335.555809368566        1.0                            0.0                        0.01                       3014019079525.557                -2                        290000.0                   65.7532926912687          0.7687684226076535        0.0                             0.3150424235719066     0.04262682892232749    85.3337171020604      3.767293687968912e+37    3.965843522613141e+47  0.0                        0.0                        0.0                        0.0                       
c6f8b4fd-db51-461e-a528-3dea500dc8bd 36.20499637374791   0.10474030267492135 3.08604                   7414.249538556099    0.0                    0.0                    0.0                        0.0                             0.0                               43f569a5-3757-4881-8fcc-6b76d7167156 b02ed779-3c3f-4123-a3fd-b35231b3ecd9 1                451.39475915220646     2.1688564592580016e-21   36.20499637374791     7414.249538556099      0.10474030267492135   3.08604                     1                  13.233761386768773    7416.327049640254      0.11883465431418484   1.2153308972881243          1                  9.887751552103337e-07  0.8884582245244179     7414.805646500786        1.0                            0.0                        0.01                       0.0                              -2                        350000.0                   47.46974103939369         0.5860136884996254        0.0                             -0.06551449516693926   0.03565189888959011    204.14585527171232    5.560608806513066e+39    1.315735437074605e+44  0.0                        0.0                        0.0                        0.0                       
3a9f2658-ac07-473f-86c6-e61b69a406f4 10.28668542178529   0.17325019825459792 1.5875165661477146        19665.321656271663   0.0                    0.0                    0.0                        0.0                             0.0                               a83e323e-f92e-43e5-a8eb-6b90c3afb681 fd49a3c4-ec7a-4898-8d8f-584061aec9a1 1                483.0247209954687      1.7895307713191934e-21   10.28668542178529     19665.321656271663     0.17325019825459792   1.5875165661477146          1                  35.91466863334611     19760.62246592259      0.04230048428419453   2.418919385903367           1                  9.24027081102628e-07   0.99999999             19739.403835660138       1.0                            0.2298296807797117         0.011000000000000001       1.4963261576318574e-08           -2                        380000.0                   44.64862118343352         0.5324879225666302        0.0                             -0.025308005162008363  0.041055123584710675   174.30563352785907    6.831211485119866e+39    8.183509716849008e+42  0.0                        0.0                        0.0                        0.0                       
5fbf49f2-95db-424b-a85f-657a2bd1b19e 12.440744658937087  0.1874189886410537  2.7856605902425957        17997.869210120243   0.0                    0.0                    0.0                        0.0                             0.0                               21a5bdd2-d6ff-4be1-8800-656f1b2275a4 220822f3-9389-437b-bd45-da753ab99b22 1                924.9049606739977      1.3486216546422796e-21   12.440744658937087    17997.869210120243     0.1874189886410537    2.7856605902425957          1                  11.687568087737212    18025.880480659947     0.05272879332188896   3.017456157941042           1                  4.825662549334859e-07  0.5802790650391937     18011.43765293239        1.0                            0.9636171856306504         0.012100000000000001       23227310122.198444               -2                        400000.0                   22.99767409834545         0.652342487570075         0.0                             -0.11592269903093887   2.2952206453870056e-17 122.39363693041639    2.884656234000464e+39    1.2389045446943566e+43 0.0                        0.0                        0.0                        0.0                       
dd982621-ff89-46cc-a1d6-289f15c5b787 10.452295734109178  0.08904179221054742 3.09302                   1050.3065005440883   0.0                    0.0                    0.0                        0.0                             0.0                               32a5077a-547d-495c-9f64-5a154e10ceb9 4f5653a5-c874-4781-8f6e-a6514e556108 1                292.2059249084796      2.019014635061354e-21    10.452295734109178    1050.3065005440883     0.08904179221054742   3.09302                     1                  65.91985913948662     1054.3328748134961     0.042079210472821316  2.2660343617536247          1                  1.527443097471916e-06  0.3189403587659419     1053.781825092957        1.0                            0.06787246299132318        0.011000000000000001       256630116454.33005               -2                        400000.0                   74.58641484159718         0.3115740514141059        0.0                             -0.035437487721908204  0.030410208584031366   109.3839639352598     1.2973979917611439e+38   3.33762368617633e+46   0.0                        0.0                        0.0                        0.0                       
fdfb3a3d-c39f-4c2f-bf1a-d06bcd798f90 12.652147392687564  0.0876113444836663  1.2503550876217493        11604.44954408056    0.0                    0.0                    0.0                        0.0                             0.0                               4b156983-cb75-449f-b11f-e858564aeeb4 514a278d-4e0f-4eb6-bf72-e751507cca24 1                762.0705578816254      1.6081252395068755e-21   12.652147392687564    11604.44954408056      0.0876113444836663    1.2503550876217493          1                  16.631750169405606    11645.931055285992     0.7899684226076534    0.0                         3                  5.856779512418634e-07  0.99999999             11628.008912486192       1.0                            0.2967117491632395         0.011000000000000001       2.1191782915089208e-14           -2                        420000.0                   27.524883042084547        0.8508300844637984        0.0                             0.4605845164074535     0.2309687781184297     209.7712133183074     1.0479659869015743e+40   2.2285544198451022e+43 0.0                        0.0                        0.0                        0.0                       
9286117b-8c4a-4366-9f31-333514534f6f 15.570445662032782  0.13529155209099744 2.0864865041348053        1264.0688351015274   0.0                    0.0                    0.0                        0.0                             0.0                               724c78ec-f138-4d1b-bfe7-caa1d1a06958 46768225-7369-4f57-b984-ad756593237f 1                587.8928036277828      2.0552593937314033e-21   15.570445662032782    1264.0688351015274     0.13529155209099744   2.0864865041348053          1                  22.389529378284383    1269.827565242542      0.01424114849095929   1.2647921000799969          1                  7.591995008063432e-07  0.09012804059105664    1267.4654458089085       1.0                            0.6451149276580099         0.01                       2.8043892592078082e+19           -2                        420000.0                   36.1024067334483          0.655937505832503         0.0                             -0.024835622131276526  0.035626259323561955   88.16710317311515     1.23756915945991e+38     7.670846208768714e+46  0.0                        0.0                        0.0                        0.0                       
c2771529-3f3d-49a9-af86-b786d79db6bb 19.990003505681006  0.12021796180966558 2.6868964185197615        11916.427310975325   0.0                    0.0                    0.0                        0.0                             0.0                               9de95b90-405b-4b79-af71-61c360c6e7fb 9464fe53-adca-4ab4-b901-f3f75c471094 1                714.6304074394067      1.6099088873029085e-21   19.990003505681006    11916.427310975325     0.12021796180966558   2.6868964185197615          1                  11.237881453839016    11933.599652525763     0.1814660572928069    2.382347510751124           1                  6.245576991904004e-07  0.7740996765687284     11922.607067909834       1.0                            0.48823497115711645        0.01                       1000648999814175.8               -2                        430000.0                   29.864565118525036        0.6027993111681932        0.0                             -0.11650476046271768   0.025207400565854715   146.91039793999303    3.537284892375208e+39    3.556533698908643e+43  0.0                        0.0                        0.0                        0.0                       
2aa21a7d-d649-42d3-a398-3d45e912442a 10.729421968034334  0.157427487800828   2.1277174954780245        10743.099928127687   0.0                    0.0                    0.0                        0.0                             0.0                               4e347898-24f3-49d6-9d45-5c09cc404353 7015ee77-a170-468c-8e59-89f89719c394 1                809.629993258374       1.4664924542948857e-21   10.729421968034334    10743.099928127687     0.157427487800828     2.1277174954780245          1                  16.83427544673149     10760.880773263934     0.17357763258854933   0.769134587153988           1                  5.512739482953164e-07  0.011637928726373304   10753.959416250602       1.0                            0.055694234446835966       0.01                       1.1834155251543219e+20           -2                        430000.0                   26.176052401848516        0.6523654578310942        0.0                             0.04377909431770535    0.12748090141004506    103.29025727489459    1.2165831861453828e+39   1.2547213935449493e+44 0.0                        0.0                        0.0                        0.0                       
